candidate_id,exercise_name,equipment_golden
472,Cable Forearm Shit,Machine
1629,Machine Low Row,Machine
29,(LEGS) 45 Degree Leg Press,Machine
508,Cable Wood Choppers,Machine
475,Cable Incline Fly,Machine
2099,Reverse Hack Squat,Machine
2992,Wrist Cable Supination,Machine
11,(BACK) Rope Cable Pullover,Machine
671,Cross Body SA Pulldown,Machine
499,Cable Stretch Drag Curls,Machine
2555,Smith Good Morning,Machine
483,Cable Paused Shrug-In,Machine
1507,Leg Press,Machine
148,Alternating Cable Curls,Machine
334,Bench Press (Smith Machine),Machine
1072,Hack Squat Inverted,Machine
1421,Lat Machine Pull Down - Close Grip,Machine
2655,"Standing Overhead Press (Smith Machine, Push Press)",Machine
1299,Incline Tricep Extention (Cable),Machine
2295,Seated Leg Curl Eccentrics,Machine
2173,Romanian Deadlift (Smith Machine),Machine
356,Bent Over Row (Smith Machine),Machine
1432,Lat Pulldown (Kneeling),Machine
560,Chest Fly Press (Machine),Machine
2119,Reverse Sled Pull,Machine
509,Cable Woodchopper,Machine
2870,Unilateral Leg Extension,Machine
1429,Lat Pulldown (2-Grip),Machine
2889,Upright Row (Cable),Machine
2643,Standing Close Cable Press,Machine
2435,Single Arm Tricep Extension (Cable),Machine
1502,Leg Extension (Single Leg),Machine
498,Cable Step Up,Machine
1172,High To Low Cable Flyes,Machine
2541,Sled Pull/Push,Machine
28,(LATS) Leverage Pulldown,Machine
639,Close Grip Underhand Lat Pulldown (chin Pulldown),Machine
649,Concentrated Tricep Cable Overhead,Machine
2438,Single Cable Lateral Shoulder Push/Raise (Lift Via Elbow),Machine
565,Chest Press (Machine),Machine
420,Bottom-ROM Paused Squats (Smith),Machine
1924,Preacher Curls (Machine),Machine
1554,Low To High Incline Cable Fly,Machine
2574,Smith Unilateral Machine,Machine
897,Eugene Forearm Extensions (Cable),Machine
1794,Overhead Tricep Extension (Kettlebell),Machine
1740,"One Arm Cable Lateral Raise, Lean In, Cable Behind Back",Machine
506,Cable Unilateral Tricep Pushdowns,Machine
2005,RP Lying Leg Curl (Prime),Machine
2773,Tempo Seated Leg Curl 3 IN 2 HOLD 3 OUT,Machine
1933,Prime Leg Extension,Machine
1791,Overhead Tricep Extension (Cable),Machine
2861,Underhand Lat Pulldown,Machine
500,Cable Tib Raises,Machine
1546,Low Cable Fly,Machine
179,Assisted Mountain Climbers,Machine
1298,Incline Tricep Extension (Dumbbell),Machine
678,Crossed Overhead Triceps Extension (Cable),Machine
6,(BACK) Cable Pullover,Machine
2799,Top To Bottom Cable Flyes,Machine
2424,Single Arm Pushdown,Machine
480,Cable Oblique Twist,Machine
1495,Leg Curl Machine (Not Lying),Machine
523,Calf Press (Leg Press Machine),Machine
246,Banded Hack Squat,Machine
2871,Unilateral Low Cable Fly,Machine
1442,Lat Pullover Machine,Machine
524,Calf Press On Hack Squat,Machine
2287,Seated Hamstring Curl (Machine),Machine
2993,Wrist Curl (Cable),Machine
111,AD Press (Smith Machine),Machine
2474,Single Leg Resistance Band Leg Extension,Machine
489,Cable Rear Delt Flys (POSTERIOR DELT; Mid/Lengthened Position),Machine
903,External Rotations (Cable),Machine
2528,Skull Crusher (Smith),Machine
1999,RP HS Underhand Pulldowns,Machine
638,Close Grip Underhand Lat Pulldown,Machine
904,Ez Bar Cable Curl,Machine
811,Dual-Rope Pushdowns,Machine
1667,Medium MAG Pulldowns,Machine
1741,One Arm Lateral Raise (Cable),Machine
533,Calf Raise Smith Machine,Machine
2426,Single Arm Rear Delt Cable Fly,Machine
1137,Heel Elevated Leg Press,Machine
2826,Tricep Extension Pulldowns Band,Machine
2403,Single Arm High Row (Cable),Machine
1209,Hip Thrust (Smith Machine),Machine
735,Decline Cable Fly,Machine
459,Cable Abductor (Outside) Riase (Cable),Machine
1763,Overhead Cable Bicep Curl,Machine
532,Calf Raise Machine,Machine
2542,Sled Push,Machine
2067,Reverse Bicep Curl (cable)!,Machine
2845,Triceps Kickback (cable),Machine
1070,Hack Squat (Smith Machine),Machine
495,Cable Rotational Twists,Machine
2795,Toe Press Leg Press,Machine
1547,Low Cable Incline Chest Fly,Machine
1422,Lat Prayer,Machine
2693,Straight Arm Pulldown,Machine
1488,Lean-Back Lat Pulldown,Machine
2640,Standing Cable Row,Machine
2651,Standing Low Cable Chest Press,Machine
1031,Glute Bridge Smith,Machine
688,Cuff Lateral Raise (Cable),Machine
2920,Wall Assisted Handstand Pushup,Machine
1028,Glute Bridge (Machine),Machine
484,Cable Preacher Curls,Machine
205,Band Assisted Lunge Jumps,Machine
1739,One Arm Cable Curl,Machine
1618,Machine Bench Press,Machine
2127,Reverse-Grip Pulldowns,Machine
669,Cross Body Lat Pulldown (Single Arm),Machine
1802,Palms Facing Up - D Handle Tricep Pushdown,Machine
1423,Lat Prayer (Straight-Bar),Machine
1441,Lat Pullover Cable,Machine
1496,Leg Curl with Band,Machine
2294,Seated Leg Curl (Cable),Machine
485,Cable Pronations,Machine
2461,Single Leg Hip Thrust (Smith Machine),Machine
2293,Seated Leg Curl,Machine
367,Bicep Curl Cable Seated,Machine
626,Close Grip Bench Press (Smith Machine),Machine
320,Belt Squat,Machine
2297,Seated Leg Extension (Machine),Machine
1434,Lat Pulldown (Med - Neutral Grip),Machine
2288,Seated High Cable Row (Upper Back & Traps),Machine
2021,Rear Delt 45 Degrees Cable Flye,Machine
781,Dip (Assisted),Machine
574,Chest Supported Cable Row,Machine
1617,Machine Bench,Machine
2557,Smith Machine Anterior Delt Press,Machine
3037,abductor chair,Machine
2550,Slider Leg Curl,Machine
2177,Rope Cable Pullovers,Machine
2260,Seated Cable Overhead Bicep Curl,Machine
41,(SHOULDERS) Seated Smith Machine Shoulder Press,Machine
2560,Smith Machine Calf Raise,Machine
1176,High-to-low Cable Chest Flies,Machine
1389,Kneeling Lat Pulldown,Machine
1602,Lying Tricep Extension (Barbell),Machine
439,Bulgarian Split Squat (Smith Machine),Machine
2069,Reverse Cable Fly,Machine
2129,Rhomboid Pulldown,Machine
460,Cable Adductor (Inside) Raise (Cable),Machine
2007,RP Machine Dips,Machine
2688,Straight Arm Cable Pulldown,Machine
2757,TRX High Feet Pushup,Machine
2417,Single Arm Pec Deck,Machine
2095,Reverse Grip Pushdown,Machine
1580,Lying Cable Tricep Extension,Machine
1690,Narrow Neutral Pulldown,Machine
2762,TRX T,Machine
1961,Pulley,Machine
1036,Glute Drive/Hip Thrust Machine,Machine
1593,Lying Overhead Tricep Extension (barbell),Machine
465,Cable Cross Tricep Pushdown,Machine
511,Cable Wrist Curl,Machine
157,Alternating Sled Drag For Time,Machine
466,Cable Cross-Body Lat Pull-Arounds,Machine
1058,Good morning (Smith),Machine
521,Calf Extension Machine,Machine
1474,Lateral Raise Machine Standing,Machine
2569,Smith Machine Upright Rows,Machine
1789,Overhead Tricep Extension,Machine
2899,V-squat,Machine
1611,MTS Low Row Machine,Machine
2361,Shrug (Cable),Machine
134,Abs Crunch In High Cable,Machine
1553,Low To High Cable Fly,Machine
2022,Rear Delt Cable,Machine
1508,Leg Press (45 Degrees),Machine
263,Bar Assisted Pogo Hops,Machine
434,Bulgarian Smith Squat,Machine
132,Abs Crunch (Machine),Machine
2822,Tricep Extension (Cable),Machine
1620,Machine Chest Press (Flat),Machine
315,Behind-The-Neck Press (Smith Machine),Machine
1174,High-Low Cable Press,Machine
653,Converging Machine Press (Anterior Delt),Machine
2543,Sled Push And Pull,Machine
851,Dumbell NEWS Leg Extension,Machine
530,Calf Raise (Smith Machine),Machine
1042,Glute-Biased Leg Press,Machine
131,Abs Crunch (Cable),Machine
1578,Lying Cable Curl,Machine
1579,Lying Cable Row,Machine
2535,Sled,Machine
357,Bent Over Row (cable),Machine
1633,Machine Pull-down,Machine
2501,Single-arm Triceps Kickback (Cable),Machine
514,Cable Y Raise,Machine
481,Cable Overhead Curl,Machine
1056,Good Morning (Hack Machine),Machine
33,(LEGS) Leg Seated Leg Extension,Machine
1923,Preacher Curl(Machine),Machine
2567,Smith Machine Shrugs,Machine
1162,High Incline Smith Press,Machine
2838,Tricep Pushdown (Straight Bar),Machine
462,Cable Axe Chop,Machine
1083,Hammer Curl (Cable),Machine
2451,Single Leg Calf Raise Machine,Machine
1503,Leg Extension Single Leg,Machine
147,Alternating Cable Crossover (High To Low),Machine
2495,Single-Leg Leg Extension,Machine
492,Cable Romanian Deadlift,Machine
1497,Leg Extension,Machine
1153,High Cable Fly,Machine
2549,Sledgehammer,Machine
207,Band Assisted Squat Jumps,Machine
305,Behind The Back Lateral Raise (Cable),Machine
37,(SHOULDERS) Low Cable Crossover,Machine
2103,Reverse Leg Extension,Machine
257,Banded Smith Machine Glute Bridges,Machine
469,Cable Crunch,Machine
2687,Straigh bar - Cable pull down,Machine
227,Band Tricep Pushdown,Machine
2816,Tricep Cable Kickback,Machine
139,Adductor Dynamic Plank,Machine
206,Band Assisted Pogo Jumps,Machine
1624,Machine Flat Press,Machine
2078,Reverse Fly (Cable),Machine
2759,TRX Row,Machine
2530,Skull Crushers (Smith Machine),Machine
2085,Reverse Grip Bench Press (Smith Machine),Machine
2726,Sumo Leg Press,Machine
2897,V-Stance Leg Press,Machine
2548,Sled Walks,Machine
910,Face Away Cable Curl,Machine
2298,Seated Leg curl,Machine
1324,JM Press (Smith Machine),Machine
505,Cable Twists,Machine
683,Crunch Machine Weighted,Machine
1210,Hip Thrust (machine),Machine
473,Cable Hip Abduction,Machine
2068,Reverse Cable Curl,Machine
2028,Rear Delt Fly (Machine),Machine
2097,Reverse Grip Tricep Extension,Machine
606,Chin-Up (Assisted),Machine
1539,Long rope incline pushdown,Machine
2639,Standing Cable Hip Abduction,Machine
7,(BACK) Close Grip Cable Row,Machine
976,Forward Sled,Machine
2823,Tricep Extension (Dumbbell),Machine
477,Cable Kickback,Machine
519,Cable/Machine Fly (12-15),Machine
806,Dual Cable Lat Pull Down,Machine
1435,Lat Pulldown (Neutral Grip),Machine
497,Cable Standing Pullover,Machine
1879,Plate Loaded Machine Chestpress,Machine
2800,Torso Rotation (Machine),Machine
2860,Underhand Fly (Cable),Machine
515,Cable Y Raise (Rehab),Machine
673,Cross Body Tricep Extension,Machine
556,Chest Dips (Cable),Machine
726,Deadlift (Smith Machine),Machine
1509,Leg Press Calf,Machine
2480,Single Leg Smith Romanian Deadlift,Machine
1927,Preacher Machine,Machine
2825,Tricep Extension (Resistance Band),Machine
1806,Partial Deadlift (Smith Machine),Machine
2758,TRX High Row,Machine
1949,Pull Through (Cable),Machine
1610,MTS Front Pulldown,Machine
2363,Shrug (Machine),Machine
2566,Smith Machine Shoulder Press,Machine
517,Cable external rotation - elbow low,Machine
1504,Leg Extension with Band,Machine
2431,Single Arm Row (Cable),Machine
1489,Lean-Back Seated Hip Abduction (Machine),Machine
2324,Seated Tricep Pushdown,Machine
467,Cable Crossed Tricep Extension,Machine
1183,Hip Adductor (Machine),Machine
1431,Lat Pulldown (Close Grip),Machine
2100,Reverse Hack Squats,Machine
488,Cable Rear Delt Fly,Machine
486,Cable Pull-Through,Machine
365,Bicep Curl (Machine),Machine
1152,High Bar Squat (Smith Machine),Machine
2123,Reverse Wrist Curl (Cable),Machine
1630,Machine Preacher Curl,Machine
321,Belt Squat Stiff Leg Deadlifts,Machine
2750,T-Bar Row (Chest Supported),Machine
1918,Preacher Curl (Machine),Machine
629,Close Grip Chest Press (TRX),Machine
569,Chest Press Cable,Machine
2556,Smith Hack Squat,Machine
1622,Machine Chest Press (Neutral Grip),Machine
1154,High Cable Lateral Raise,Machine
1852,Pistol Squat (Assisted),Machine
2412,Single Arm Lateral Cable Shoulder Raise,Machine
1002,Front Raise (Cable),Machine
2301,Seated Military Press (smith Machine),Machine
1716,Neutral Grip Seated Cable Row,Machine
592,Chest Supported Row (Machine),Machine
2064,Reverse Bicep Curl (Cable),Machine
2568,Smith Machine Static Lunge W/ Elevated Front Foot,Machine
2969,Wide Grip Pulldown (Plateloaded Machine),Machine
698,"Custom Circuit - (Lat Raise, Bicep Curl, Upright Row, Calf Raise, Tricep Extension, Hammer Curls) 12 Reps Each Then Break)",Machine
1499,Leg Extension (Cable),Machine
2539,Sled Press Calf Raises,Machine
2667,Standng Calf Raise (Machine),Machine
1626,Machine Lat Pulldown,Machine
980,Freemotion Cable Curl,Machine
270,Barbell Hack Squat,Machine
2962,Wide Grip Cable Row,Machine
1303,Incline cable flies,Machine
1628,Machine Leg Press,Machine
1510,Leg Press Calf Raises,Machine
1952,Pull-Up (Assisted),Machine
1096,Hammer Squat Lunge Machine (RDL),Machine
1915,Preacher Curl (Cable),Machine
2300,Seated Military Press (Smith Machine),Machine
2562,Smith Machine Overhead Press,Machine
2572,Smith Shrug,Machine
493,Cable Rope Seated Crunches,Machine
2563,Smith Machine Reverse Lunge,Machine
1068,Hack Squat (Knee Dominant),Machine
490,Cable Reverse Curl,Machine
22,(CHEST) Incline Cable Fly,Machine
1545,Low Cable Crossover,Machine
2538,Sled Drive,Machine
1249,Incline Cable Chest Press,Machine
1071,Hack Squat Calf Raise,Machine
338,Bench Press - Cable,Machine
1439,Lat Pulldown Netural TMJ,Machine
317,Behind-the-Neck Lat Pulldown,Machine
2086,Reverse Grip Cable Tricep Extension,Machine
2564,Smith Machine Reverse Lunges,Machine
746,Decline Machine Chest Press,Machine
372,Bicep Curls (Cable),Machine
754,Decline overhead Cable Fly (lower),Machine
1822,Pec Deck (Machine),Machine
2697,Straight Bar Cable Extensions,Machine
1621,Machine Chest Press (Incline),Machine
1960,Pulldown (Vbar),Machine
512,Cable Wrist Curls (12-15),Machine
2896,V-Handle Tricep Pushdown (Cable),Machine
2437,Single Cable Front Raise,Machine
809,Dual Handle Lat Pulldown,Machine
1097,Hammer Squat Lunge Machine (bulgarian Squats),Machine
1436,Lat Pulldown (Single Arm),Machine
650,Concentration Cable Curl,Machine
2161,Rolling Tricep Extension (Dumbbell),Machine
2561,Smith Machine Hack Squat,Machine
2839,Tricep Pushdown Rope,Machine
2205,SL Leg Extensions,Machine
45,(TRICEPS) Seated EZ Bar Overhead Tricep Extension,Machine
1069,Hack Squat (Machine),Machine
2296,Seated Leg Curls,Machine
464,Cable Cross Body Lateral Raise,Machine
2118,Reverse Sled Drag,Machine
1782,Overhead Press (Smith Machine),Machine
479,Cable Low Row,Machine
2476,Single Leg Romanian Deadlift (Cable),Machine
1710,Neutral Geip Seated Cable Row,Machine
311,Behind-The-Back Cable Lateral Raise,Machine
2011,RP Ricky Pulldown,Machine
2313,Seated Row (Machine),Machine
135,Abs Machine,Machine
1184,Hip Adductor Dropset,Machine
591,Chest Supported Row (Machine Or Freeweight),Machine
2638,Standing Cable Abductors,Machine
2023,Rear Delt Cable Fly,Machine
682,Crunch Machine,Machine
1559,Lower Abs With Propel Machine,Machine
2876,Unilateral Smith Machine (close Grip),Machine
1430,Lat Pulldown (Band),Machine
2840,Tricep Rope Push Down (Cable),Machine
2278,Seated Flyes (Cables),Machine
2364,Shrug (Smith Machine),Machine
3040,cable press around,Machine
2617,Squat (Smith Machine),Machine
2489,Single arm Cable High Curl,Machine
2546,Sled Row,Machine
2478,Single Leg Seated Calf Raise (Machine),Machine
559,Chest Fly (Machine),Machine
1500,Leg Extension (Dumbbell),Machine
2760,TRX Single Leg Squats,Machine
2606,Split Squat Front Foot Elevated (Smith Machine),Machine
1171,High To Low Cable Fly,Machine
501,Cable Tricep Kickback,Machine
476,Cable Incline Wrist Curls,Machine
1288,Incline Pushdown (Cable),Machine
301,Behind Back Bicep Cable Curl,Machine
2137,Ring Ham Curl (Basically Hip Thrust + Leg Curl),Machine
1747,One Arm Pulldown,Machine
1301,Incline Tricep Pushdown,Machine
358,Bent-Over Row (Smith Machine),Machine
2940,Weighted GHD Machine,Machine
531,Calf Raise - Leg Press Machine,Machine
2540,Sled Pull,Machine
2868,Unilateral Hip Adductor,Machine
1603,Lying Tricep Extension (Dumbbell),Machine
1067,Hack Squat,Machine
736,Decline Cable Press,Machine
2751,T-Bar Rows,Machine
2428,Single Arm Rear Delt Fly (Cable),Machine
196,Backwards Sled Pull,Machine
1433,Lat Pulldown (Machine),Machine
2396,Single Arm Biceps Curls (cable),Machine
2404,Single Arm High Row (Machine),Machine
16,(CALVES) Seated Calf Machine,Machine
1946,Pull Apart (Cable),Machine
1764,Overhead Cable Rope Extention,Machine
1634,Machine Wide Rows,Machine
2087,Reverse Grip Cable Triceps Extension,Machine
1390,Kneeling Leg Curl,Machine
2471,Single Leg Press,Machine
1631,Machine Press,Machine
2708,Straight-Bar Overhead Triceps Extension (Cable),Machine
2966,Wide Grip Lat Pulldown,Machine
595,Chest Supported Row (T-Bar),Machine
1476,Lateral Raise Seated,Dumbbell
577,Chest Supported Dumbbell Lateral Raise,Dumbbell
149,Alternating Dumbbell Curl,Dumbbell
2423,Single Arm Push Press (Dumbbell),Dumbbell
723,Deadlift (Dumbbell),Dumbbell
755,Deep Goblet Squat Holds w/ Pulse,Dumbbell
363,Bicep Curl (Dumbbell),Dumbbell
1272,Incline Dumbbell Row,Dumbbell
1472,Lateral Raise (Seated),Dumbbell
1365,Kettlebell Halo,Dumbbell
826,Dumbbell Incline Bench Row,Dumbbell
2724,Sumo Deadlift (Dumbbell),Dumbbell
846,Dumbbell Upper Back Row,Dumbbell
2346,Shoulder Complex (Dumbbell),Dumbbell
2001,RP Hammer Strength Lateral Raise - Single Arm,Dumbbell
1279,Incline Hammer Curl,Dumbbell
1323,JM Press (Dumbbell),Dumbbell
1360,Kettlebell Clean & Press,Dumbbell
1742,One Arm Lateral Raise (Dumbbell),Dumbbell
687,Cuban Press (Dumbbell),Dumbbell
841,Dumbbell Swings,Dumbbell
815,Dumbbell Bench-Braced Wrist Extension,Dumbbell
824,Dumbbell Hip thrust,Dumbbell
1963,Pullover (Dumbbell),Dumbbell
2491,Single dumbbell overhead press,Dumbbell
2272,Seated Dumbbell Curl,Dumbbell
834,Dumbbell Shoulder Press,Dumbbell
355,Bent Over Row (Kettlebell),Dumbbell
1475,Lateral Raise Multi Flight,Dumbbell
2518,Skiers (Dumbbell),Dumbbell
576,Chest Supported DB Lateral Raise,Dumbbell
828,Dumbbell Press Or Weighted Pushups (Swap This Out For Either),Dumbbell
578,Chest Supported Dumbbell Lateral Raises,Dumbbell
1169,High Shoulder Rotation (Dumbbell),Dumbbell
2457,Single Leg Front To Lateral Raise,Dumbbell
1047,Goblet Lunge Squat Lunge Combo,Dumbbell
1767,Overhead Dumbbell Carries,Dumbbell
1086,Hammer Curl Dumbbell,Dumbbell
2306,Seated Overhead Press (Dumbbell),Dumbbell
1359,Kettlebell Clean,Dumbbell
1810,Partial Lateral Raise (Dumbbell),Dumbbell
2096,Reverse Grip Rotational Floor/Bench Press (Dumbbell),Dumbbell
1849,Pinwheel Curl (Dumbbell),Dumbbell
24,(Dumbbell) Calf Raise (Single Leg),Dumbbell
2181,Rope Hammer Curl,Dumbbell
949,Floor Chest Fly (Dumbbell),Dumbbell
845,Dumbbell Underhand Chest Fly,Dumbbell
847,Dumbbell Walking Lunges,Dumbbell
2204,Russian Twist (Dumbbell),Dumbbell
1270,Incline Dumbbell Front Raise,Dumbbell
214,Band Lateral Raise,Dumbbell
1596,Lying Rear Lateral Raise,Dumbbell
1571,Lunge (Dumbbell),Dumbbell
1373,Kettlebell Towel Curl,Dumbbell
1487,Lean In Lateral Raise (Dumbbell),Dumbbell
1233,Incline Bench Lateral Raise,Dumbbell
1087,Hammer Curl Dumbell,Dumbbell
952,Floor Press (Dumbbell),Dumbbell
1271,"Incline Dumbbell Press (12,10,8,6,4)",Dumbbell
1583,Lying Crucifix Lateral Raise,Dumbbell
2874,Unilateral Preacher Curl (Dumbbell) Normal,Dumbbell
1006,Front Squat (Box With Dumbbell/Kettlebell),Dumbbell
706,DB Lateral Raise,Dumbbell
1238,Incline Bench Press (Dumbbell),Dumbbell
1280,Incline Hammer Curl (Dumbbell),Dumbbell
2604,Split Squat (Dumbbell),Dumbbell
2488,Single Single Double Incline Dumbbell Chest Press,Dumbbell
813,Dumbbell Bench Pullover,Dumbbell
21,(CHEST) Flat Dumbbell Bench Press,Dumbbell
2429,Single Arm Rear Delt Fly (Dumbbell),Dumbbell
2394,Single Arm Bench Press (Dumbell/Kettlebell),Dumbbell
2274,Seated Dumbbell Lateral Raise,Dumbbell
586,Chest Supported Reverse Fly (Dumbbell),Dumbbell
812,Dumbbell Alternating Bench Press,Dumbbell
2578,Snatch (Kettlebell),Dumbbell
2362,Shrug (Dumbbell),Dumbbell
331,Bench Press (Dumbbell),Dumbbell
1346,KETTLEBELL PULL THROUGH,Dumbbell
313,Behind-The-Back Lateral Raise,Dumbbell
2323,Seated Tricep Press (Dumbbell),Dumbbell
1084,Hammer Curl (Dumbbell),Dumbbell
1321,Isometric Row Hold (Dumbbell),Dumbbell
3048,kettlebell biceps,Dumbbell
2551,Slight Incline Bench (Dumbbell),Dumbbell
151,Alternating Incline Dumbbell Chest Press (Bottom Hold),Dumbbell
186,B-Stance Romanian Deadlift (Dumbbell),Dumbbell
1263,Incline Curl (Dumbbell),Dumbbell
1468,Lateral Raise (Band),Dumbbell
1467,Lateral Raise (12-15),Dumbbell
686,Cuban Press,Dumbbell
2065,Reverse Bicep Curl (Dumbbell),Dumbbell
348,Bent Over Lateral Raise (Dumbbell),Dumbbell
1564,Lu Lateral Raises,Dumbbell
1357,Kettlebell Bicep Curl,Dumbbell
1572,Lunge (Kettlebell),Dumbbell
102,90° Hammer Curl,Dumbbell
820,Dumbbell Gorilla Row,Dumbbell
2997,Wrist Curls (Dumbbell),Dumbbell
1995,REVERSE GRIP DUMBBELL BENCHPRESS,Dumbbell
829,Dumbbell Push Press,Dumbbell
1207,Hip Thrust (Dumbbell),Dumbbell
733,Decline Bench Press (Dumbbell),Dumbbell
1027,Glute Bridge (Dumbbell),Dumbbell
623,Close Chest Dumbbell Press,Dumbbell
39,(SHOULDERS) Seated Dumbbell Shoulder Press,Dumbbell
823,Dumbbell High Pull,Dumbbell
340,Bench Press Pause (Dumbbell),Dumbbell
1372,Kettlebell Toe Raise,Dumbbell
2126,Reverse-Grip Dumbbell Press,Dumbbell
2661,Standing Shoulder Press (Dumbbell),Dumbbell
2037,Rear Foot Elevated Straight Leg Deadlift (Dumbbell),Dumbbell
2408,Single Arm Kettlebell Swing,Dumbbell
2732,Super ROM Lateral Raise,Dumbbell
833,Dumbbell Scull Crusher,Dumbbell
1807,Partial Incline Press (Dumbbell),Dumbbell
1375,Kettlebell Windmill,Dumbbell
2400,Single Arm Dumbbell Press,Dumbbell
2348,Shoulder Halo,Dumbbell
838,Dumbbell Step Up,Dumbbell
561,Chest Fly press (DB),Dumbbell
837,Dumbbell Squat And Press,Dumbbell
2280,Seated French Press (Dumbbell),Dumbbell
1064,Guillotine Press (DB),Dumbbell
2614,Squat (Dumbbell),Dumbbell
1268,Incline Dumbbell Curl Reverse 21s,Dumbbell
1239,Incline Bench Press (Dumbbell) (Paused),Dumbbell
1897,Poliquin lateral raise,Dumbbell
2271,Seated Dumbbell Calf Raise,Dumbbell
789,Donkey Kick (Dumbbell),Dumbbell
3009,Y Raise (Dumbbell),Dumbbell
584,Chest Supported Rear Delt Fly (Dumbbell),Dumbbell
1364,Kettlebell Gorilla Row,Dumbbell
2852,Turkish Get Up,Dumbbell
312,Behind-The-Back Dumbbell Wrist Curl,Dumbbell
950,Floor Paused Dumbbell Fly,Dumbbell
645,Coffin Press Dumbbell,Dumbbell
843,Dumbbell Tibialis Foot Raise,Dumbbell
12,(BACK) Single Arm Supported Dumbbell Row,Dumbbell
1868,Plank With Dumbbell Row,Dumbbell
1366,Kettlebell Power Row,Dumbbell
2392,Single Arm Arnold Press,Dumbbell
1367,Kettlebell Press,Dumbbell
831,Dumbbell Renegade Row,Dumbbell
2172,Romanian Deadlift (Dumbbell),Dumbbell
827,Dumbbell Lying Facedown Swim And Row,Dumbbell
2000,RP Hammer Curls,Dumbbell
2890,Upright Row (Dumbbell),Dumbbell
818,Dumbbell Crush Press,Dumbbell
1052,Goblet Squat Jump,Dumbbell
2831,Tricep Overhead Extension (Dumbbell),Dumbbell
2124,Reverse Wrist Curl (Dumbbell),Dumbbell
354,Bent Over Row (Dumbbell),Dumbbell
2318,Seated Side Lateral Raise,Dumbbell
2291,Seated Lateral Raise,Dumbbell
1563,Lu Lateral Raise,Dumbbell
844,Dumbbell Tripod Row,Dumbbell
2317,Seated Shoulder Press (Dumbbell),Dumbbell
1134,Heavy Lateral Raise,Dumbbell
590,Chest Supported Row (Dumbbell),Dumbbell
814,Dumbbell Bench-Braced Wrist Curl,Dumbbell
558,Chest Fly (Dumbbell),Dumbbell
1269,Incline Dumbbell Curls,Dumbbell
1255,Incline Chest Fly (Dumbbell),Dumbbell
2039,Renegade Row,Dumbbell
1046,Goblet Duck Walk,Dumbbell
2106,Reverse Lunge (Dumbbell),Dumbbell
1302,Incline Y Lateral Raise,Dumbbell
1285,Incline Lateral Raise,Dumbbell
830,Dumbbell RDL,Dumbbell
2289,Seated Incline Hammer Curl,Dumbbell
579,Chest Supported Dumbells Lateral Raise,Dumbbell
1082,Hammer Curl,Dumbbell
2873,Unilateral Preacher Curl (Dumbbell) Hammer,Dumbbell
554,Cheat Lateral Raise,Dumbbell
1926,Preacher Hammer Curl,Dumbbell
564,Chest Press (Dumbbell),Dumbbell
985,Frog Squat (Dumbbell),Dumbbell
1370,Kettlebell Swing,Dumbbell
3022,Z-Press (Dumbbell),Dumbbell
840,Dumbbell Swing,Dumbbell
1823,Pec Fly (Dumbbell),Dumbbell
2273,Seated Dumbbell Hammer Curls,Dumbbell
1550,Low Incline Press (Dumbbell),Dumbbell
1034,Glute Bulgarian Split Squat (Dumbbell),Dumbbell
763,Deficit Goblet Squats,Dumbbell
1277,Incline Fly Press (Dumbbell),Dumbbell
2523,Skull Crusher (Dumbbell),Dumbbell
1048,Goblet March,Dumbbell
2419,Single Arm Preacher Curl (Dumbbell),Dumbbell
174,Arnold Press,Dumbbell
1745,One Arm Overhead Press (Dumbbell),Dumbbell
1549,Low Incline Flye (Dumbbell),Dumbbell
32,(LEGS) Heel Elevated Goblet Squat,Dumbbell
848,Dumbbell seated Row,Dumbbell
816,Dumbbell Calf Jumps,Dumbbell
1972,Push Press (Dumbbell),Dumbbell
835,Dumbbell Skull-Over,Dumbbell
1916,Preacher Curl (Dumbbell),Dumbbell
568,Chest Press (dumbbell),Dumbbell
743,Decline Flye - Dumbbell,Dumbbell
2912,Walking Lunge (Dumbbell),Dumbbell
1490,Leaning In Lateral Raise,Dumbbell
581,Chest Supported Lateral Raise,Dumbbell
1007,Front Squat (Dumbbell),Dumbbell
2936,Weighted Ankle Stretch (Goblet Hold),Dumbbell
1473,Lateral Raise Eccentrics,Dumbbell
2054,Rest Pause - Lateral Raise (Placeholder),Dumbbell
667,Cross Body Hammer Curl,Dumbbell
1470,Lateral Raise (Dumbbell),Dumbbell
2464,Single Leg Kettlebell Raise,Dumbbell
1045,Goblet Box Squat,Dumbbell
2577,Snatch (Dumbbell),Dumbbell
696,Curtsy Lunge (Dumbbell),Dumbbell
825,Dumbbell Hyperextension,Dumbbell
1808,Partial Lateral Raise,Dumbbell
817,Dumbbell Chest Press/Floor Press,Dumbbell
935,Flat Dumbbell Press,Dumbbell
2685,Stiff RDL (Dumbbell),Dumbbell
1050,Goblet Rebound Lateral Lunge,Dumbbell
836,Dumbbell Spanish Squat,Dumbbell
2075,Reverse Dumbbell Fly,Dumbbell
882,Elevated Dumbbell Reverse Lunge,Dumbbell
2371,Side Bend (Dumbbell),Dumbbell
2454,Single Leg Deadlift (Dumbbell),Dumbbell
2432,Single Arm Row (Dumbbell),Dumbbell
2275,Seated Dumbbell Press,Dumbbell
1768,Overhead Extension (Dumbbell),Dumbbell
