candidate_id,exercise_name,equipment_golden
1585,Lying Face Pull (Rope),REVIEW_NEEDED
2748,T Drll,REVIEW_NEEDED
2741,Supinated Grip Chin-ups,REVIEW_NEEDED
1032,Glute Bridges,REVIEW_NEEDED
547,Carry medley,REVIEW_NEEDED
2252,Seated Altrnating Dumbell Curl,REVIEW_NEEDED
932,Flat Chest Db Press,REVIEW_NEEDED
2629,Stability Ball Hamstring Curl,REVIEW_NEEDED
1063,Guillotine Press,REVIEW_NEEDED
2595,Spider Curl,REVIEW_NEEDED
2185,Rotating Bicep Curl,REVIEW_NEEDED
2151,Ring Row,REVIEW_NEEDED
2405,Single Arm Incline Press,REVIEW_NEEDED
1538,Long Toss 30 Feet - Arc Throws,REVIEW_NEEDED
1905,Power Shrug,REVIEW_NEEDED
429,Braemar Stone,REVIEW_NEEDED
2554,Slow Negative Cossack Squats,REVIEW_NEEDED
1516,Leg Swings,REVIEW_NEEDED
2406,Single Arm Iso Row,REVIEW_NEEDED
1223,"I, Y, T (IYT) Raise",REVIEW_NEEDED
553,Change Of Direction Sprints,REVIEW_NEEDED
2700,Straight Leg Bounds 20 Yards,REVIEW_NEEDED
444,Bulldozer Fly,REVIEW_NEEDED
2929,Warrior Post 2,REVIEW_NEEDED
2201,Running In Place,REVIEW_NEEDED
1104,Hamstring Oefening,REVIEW_NEEDED
1419,Lat Biased Row,REVIEW_NEEDED
753,Decline Skullcrusher,REVIEW_NEEDED
2459,Single Leg Hamstring Curl,REVIEW_NEEDED
2658,Standing Reverse Fly,REVIEW_NEEDED
1517,"Legg Press (12,10,8,6,4)",REVIEW_NEEDED
2945,Weighted Knee Raises,REVIEW_NEEDED
612,Clamshells (Band),REVIEW_NEEDED
2081,Reverse Forearm Curl,REVIEW_NEEDED
144,Alternate Bounds,REVIEW_NEEDED
2654,Standing Overhead Extension,REVIEW_NEEDED
2034,Rear Delt Skier,REVIEW_NEEDED
2422,Single Arm Pull Down,REVIEW_NEEDED
563,Chest Press (Convergent),REVIEW_NEEDED
2111,Reverse Nordic Curl,REVIEW_NEEDED
961,Foot To Bar,REVIEW_NEEDED
1168,High Row,REVIEW_NEEDED
2044,Resistance Band Stretching,REVIEW_NEEDED
2620,Squat Press,REVIEW_NEEDED
247,Banded Hip Abduction,REVIEW_NEEDED
1907,Power Skips Distance 20 Yrds,REVIEW_NEEDED
99,90/90 Stretch,REVIEW_NEEDED
2189,Rotator Cuff (Seated - Kneesovertoes),REVIEW_NEEDED
2827,Tricep Kick Back,REVIEW_NEEDED
604,Child's Pose,REVIEW_NEEDED
2599,Spin,REVIEW_NEEDED
2713,Strength - Squat/Hinge (Placeholder),REVIEW_NEEDED
984,Frog Pumps,REVIEW_NEEDED
2310,Seated Rhino Row,REVIEW_NEEDED
108,ACFT Sprint Drag Carry (SDC),REVIEW_NEEDED
2934,Weight Over Bar (Highland Games),REVIEW_NEEDED
1292,Incline Rear Delt Raises W External Rotation,REVIEW_NEEDED
801,Drag Curl,REVIEW_NEEDED
2531,Skullcrusher (EZ Bar),REVIEW_NEEDED
2863,Underhand Row,REVIEW_NEEDED
1392,Kneeling Med Ball Front Toss,REVIEW_NEEDED
758,Deep Squat Hold,REVIEW_NEEDED
644,Cobra Stretch,REVIEW_NEEDED
1199,Hip Hinge,REVIEW_NEEDED
1703,Neck Press/Guillotine Press,REVIEW_NEEDED
1039,Glute Kickback,REVIEW_NEEDED
1133,Heavy Hammer,REVIEW_NEEDED
2460,Single Leg Hip Thrust,REVIEW_NEEDED
2635,Stairs,REVIEW_NEEDED
2830,Tricep Kickbacks,REVIEW_NEEDED
939,Flat Walk,REVIEW_NEEDED
1901,Power Bounds Distance 10 Yards,REVIEW_NEEDED
173,Arms-Extended 45° Hyperextension,REVIEW_NEEDED
1646,Meadows Curl,REVIEW_NEEDED
387,Bilateral Snapdown,REVIEW_NEEDED
1000,Front Raise,REVIEW_NEEDED
2444,Single Leg Bridge,REVIEW_NEEDED
1061,Ground Starts 10 Yards,REVIEW_NEEDED
237,Banded Chest Fly,REVIEW_NEEDED
2987,Wood Chop (High To Low),REVIEW_NEEDED
869,EZ Bar Skull Crusher,REVIEW_NEEDED
1396,Kneeling Med Ball Slam,REVIEW_NEEDED
1224,I-Y-T : Reverse Banded,REVIEW_NEEDED
1344,KAS Glute Bridge Hold,REVIEW_NEEDED
1939,Pronation Curls,REVIEW_NEEDED
1356,Kennan Flap,REVIEW_NEEDED
1970,Push Jerk,REVIEW_NEEDED
233,Banded Backwards Kicks,REVIEW_NEEDED
549,Cast Backward Circle,REVIEW_NEEDED
2334,Select Your Leg Accessory (Swap This Out For A Listed Exercise),REVIEW_NEEDED
1761,Overcoming ISO Close Grip Bench,REVIEW_NEEDED
2502,Sissy Squat,REVIEW_NEEDED
69,2km Row,REVIEW_NEEDED
2179,Rope Curl,REVIEW_NEEDED
2673,Steady-State Cardio,REVIEW_NEEDED
525,Calf Raise,REVIEW_NEEDED
1306,Internal Rotation,REVIEW_NEEDED
1935,Pro Shuttle Ea Direction,REVIEW_NEEDED
1699,Neck Extension,REVIEW_NEEDED
255,Banded Shoulder Dislocates,REVIEW_NEEDED
1982,Pushup,REVIEW_NEEDED
1679,Modified Curl Up,REVIEW_NEEDED
249,Banded Hip Flexor Marches,REVIEW_NEEDED
2002,RP Hammer Strength Shoulder Press - Plate Loaded,REVIEW_NEEDED
307,Behind The Back Shrugs,REVIEW_NEEDED
2347,Shoulder Dislocations W/ Band,REVIEW_NEEDED
1178,Hill Sprint / Stairs Sprint,REVIEW_NEEDED
1090,Hammer Preacher,REVIEW_NEEDED
106,ACB Close Grip Bench,REVIEW_NEEDED
1335,Jog,REVIEW_NEEDED
2780,Thread The Needle,REVIEW_NEEDED
1013,Full-Body Mobility Routine 5 (Follow Along),REVIEW_NEEDED
1683,Monster Walks (hip Circle),REVIEW_NEEDED
1254,Incline Chest Fly,REVIEW_NEEDED
1988,Quadruped Thread-the-Needle Rotations,REVIEW_NEEDED
1936,Pronated Finger Curls,REVIEW_NEEDED
2913,Walking Lunge (Weighted),REVIEW_NEEDED
95,90/90,REVIEW_NEEDED
1796,Overhead Triceps Stretch,REVIEW_NEEDED
1748,One Arm Reverse Fly,REVIEW_NEEDED
308,Behind The Neck Press,REVIEW_NEEDED
2885,Upper Pull Accessory 2,REVIEW_NEEDED
218,Band Pull Aparts Routine,REVIEW_NEEDED
2372,Side Chop,REVIEW_NEEDED
1480,Lateral Shuffle To Sprint 10 Yards,REVIEW_NEEDED
1226,IYT (Banded),REVIEW_NEEDED
1883,Plate Raises,REVIEW_NEEDED
2668,Static Curl,REVIEW_NEEDED
1015,Full-Body Mobility Routine 7 (Follow Along),REVIEW_NEEDED
2515,SkiErg,REVIEW_NEEDED
1649,Med Ball Broad Toss,REVIEW_NEEDED
2200,Run,REVIEW_NEEDED
2674,Steal Starts 10 Yards,REVIEW_NEEDED
2270,Seated Dumbbel Shrugs,REVIEW_NEEDED
990,Front Foot Elevated Lunge,REVIEW_NEEDED
117,Ab Roll,REVIEW_NEEDED
967,Forearm Finger Curl Supinated (Optional),REVIEW_NEEDED
1331,Jefferson Curl,REVIEW_NEEDED
1170,High Step Up,REVIEW_NEEDED
643,Cobra Pushups,REVIEW_NEEDED
1190,Hip Circles,REVIEW_NEEDED
1906,Power Skips 20yds,REVIEW_NEEDED
2999,Wrist Figure 8s w/ Light Plate,REVIEW_NEEDED
1312,Iron Cross,REVIEW_NEEDED
1816,Paused Bench 2 Sec,REVIEW_NEEDED
1913,Preacher Curl  (Plate Loaded),REVIEW_NEEDED
2180,Rope Face Pulls,REVIEW_NEEDED
159,Anterior Tibialis Raise,REVIEW_NEEDED
360,Bicep Curl (12-15),REVIEW_NEEDED
57,1km Row,REVIEW_NEEDED
668,Cross Body Lat Pull Around,REVIEW_NEEDED
385,Bike Sprint,REVIEW_NEEDED
290,Basyian Curl,REVIEW_NEEDED
2440,Single Leg / Core Accessories,REVIEW_NEEDED
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),REVIEW_NEEDED
2813,Treadmill,REVIEW_NEEDED
2506,Sissy Squats (Partial ROM),REVIEW_NEEDED
2339,Shadow Boxing,REVIEW_NEEDED
2125,Reverse Wrist Curls,REVIEW_NEEDED
104,AB Rollout,REVIEW_NEEDED
2634,Stairmaster,REVIEW_NEEDED
1698,Neck Curls & Extensions,REVIEW_NEEDED
2029,Rear Delt Fly (Single Arm),REVIEW_NEEDED
2352,Shoulder Press (Seated),REVIEW_NEEDED
1138,Heel Elevated Squat,REVIEW_NEEDED
1991,R.B Ab Twist,REVIEW_NEEDED
1917,Preacher Curl (EZ Bar),REVIEW_NEEDED
2659,Standing SL Hamstring Curl (Monkey Foot),REVIEW_NEEDED
1264,Incline DB Curl 45 Degrees,REVIEW_NEEDED
2337,Selkä,REVIEW_NEEDED
1604,Lying Triceps Extension (EZ Bar),REVIEW_NEEDED
1584,Lying DB Bicep Curl,REVIEW_NEEDED
1833,Peterson Step-Ups (Weighted),REVIEW_NEEDED
1541,Loop band Exercise,REVIEW_NEEDED
2263,Seated Calf Raise,REVIEW_NEEDED
2210,Safety Bar Hatfield Squat,REVIEW_NEEDED
1665,Medicine Ball Russian Twist,REVIEW_NEEDED
1959,PullAround,REVIEW_NEEDED
2140,Ring Lat Pull,REVIEW_NEEDED
931,Flat Bench Curls,REVIEW_NEEDED
2744,Swim,REVIEW_NEEDED
3044,dead hang time,REVIEW_NEEDED
992,Front Foot Elevated Split Squat,REVIEW_NEEDED
2710,Strength - Hamstring Hinge (Placeholder),REVIEW_NEEDED
2238,Scap Pull Down,REVIEW_NEEDED
1196,Hip Flexor Lift-offs,REVIEW_NEEDED
2828,Tricep Kickback,REVIEW_NEEDED
204,Ball Slam,REVIEW_NEEDED
605,Child’s Pose,REVIEW_NEEDED
1574,Lunge With Twist,REVIEW_NEEDED
2665,Standing Thoracic Rotation,REVIEW_NEEDED
368,Bicep Curl Incline (Dumbell),REVIEW_NEEDED
674,Cross Body Y-Raise,REVIEW_NEEDED
1656,Med Ball Slam,REVIEW_NEEDED
1329,Jammer Press,REVIEW_NEEDED
794,Dorsiflexion With Band,REVIEW_NEEDED
797,Double Quadruped Transverse Hip Abduction,REVIEW_NEEDED
908,FFE Contralateral DB Reverse Lunge,REVIEW_NEEDED
594,Chest Supported Row (Swiss Bar),REVIEW_NEEDED
1984,Quad extensions,REVIEW_NEEDED
292,Batwing Isometric Holds,REVIEW_NEEDED
2030,Rear Delt Fly Of Choice,REVIEW_NEEDED
923,Feet Up Bench,REVIEW_NEEDED
2120,Reverse Step-Downs,REVIEW_NEEDED
613,Clamshells With Band,REVIEW_NEEDED
598,Chest Supported T Bar Row Pronated,REVIEW_NEEDED
1378,Knee Flexion. Easy To Overload,REVIEW_NEEDED
894,Erg Row,REVIEW_NEEDED
925,Finger Curl,REVIEW_NEEDED
596,Chest Supported Row Of Choice,REVIEW_NEEDED
1772,Overhead March,REVIEW_NEEDED
96,90/90 Hip Flow,REVIEW_NEEDED
105,ABS,REVIEW_NEEDED
297,Bear Craw Isometric Hold,REVIEW_NEEDED
1696,Neck Curl (Banded Or Plate),REVIEW_NEEDED
2742,Supine Scorpions,REVIEW_NEEDED
2865,Underhand Tricep Pulldown (EZ Bar),Machine
516,Cable abduction,Machine
601,Chest-Supported Row (Machine),Machine
1795,Overhead Tricep Extension Machine,Machine
893,Elliptical Machine,Machine
1443,Lat Pushdown,Machine
2004,RP Lat Pulldowns,Machine
278,Barbell Row (smith Machine),Machine
2877,Unilateral Tricep Cable Pushdown(Rope),Machine
2878,Unilaterel Leg Extension,Machine
1181,Hip Abductor (Machine),Machine
180,Assisted Squats,Machine
349,Bent Over Machine Row,Machine
2102,Reverse Hyperextension,Machine
2559,Smith Machine Calf,Machine
362,Bicep Curl (Cable),Machine
2367,Shrug Smith Behind The Back,Machine
1749,One Arm Reverse Pec Deck,Machine
2820,Tricep Extension (Banded),Machine
2867,Unilateral Cable Rear Delt Fly,Machine
1557,Low-to-High Cable Fly,Machine
2308,Seated Overhead Press (Smith Machine),Machine
1009,Front Squat (Smith Machine),Machine
2079,Reverse Fly (Machine),Machine
1053,Goblet Squats (Cable),Machine
2996,Wrist Curls (Cable),Machine
2467,Single Leg Leg Extension,Machine
1251,Incline Cable Fly,Machine
513,Cable Wrist Pushdown,Machine
2706,Straight-Arm Pulldown,Machine
1219,Horizontal Elbow-braced Cable Triceps Extension,Machine
677,Crossbody Tricep Extension,Machine
518,Cable twists,Machine
1167,High Rep Leg Extension,Machine
1501,Leg Extension (One Leg),Machine
1437,Lat Pulldown (behind neck),Machine
2355,Shoulder Press Smith machine,Machine
1471,Lateral Raise (Machine),Machine
2642,Standing Calf Raise (Machine),Machine
2350,Shoulder Press (Machine),Machine
2834,Tricep Pressdown 2 (Cable),Machine
2875,Unilateral Preacher Curl Machine,Machine
1493,Leg Curl,Machine
2449,Single Leg Calf Raise (Machine),Machine
2864,Underhand Rows (Machine),Machine
2080,Reverse Flye (Cable),Machine
1619,Machine Calf Raise,Machine
1208,Hip Thrust (Machine),Machine
474,Cable Incline Curl,Machine
2544,Sled Push Pull,Machine
194,Backward Sled,Machine
507,Cable V-Bar Seated Rows,Machine
2836,Tricep Pushdown,Machine
35,(LEGS) Sled Push,Machine
1735,Omnidirectional Sled Drag For Time,Machine
2733,Super ROM Overhead Cable Row,Machine
2976,Wide Overhand Pulldown,Machine
2756,TRX Facepull,Machine
3046,hip adduction (Cable),Machine
1527,Light cardio (Treadmill Or Rowing machine),Machine
2088,Reverse Grip Curl (Cable),Machine
1601,Lying Tricep Extension,Machine
2399,Single Arm Diagonal Pulldown (Machine),Machine
2821,Tricep Extension (Barbell),Machine
2829,Tricep Kickback (Cable),Machine
2974,Wide Neutral Pulldown,Machine
2575,Smith Upright Row,Machine
1258,Incline Chest Press (Smith),Machine
371,"Bicep Curl, Cable, Bench Out In Front",Machine
2092,Reverse Grip Machine Rows,Machine
2994,Wrist Curl Cable,Machine
1792,Overhead Tricep Extension (Dumbbell),Machine
1173,High-Cable Lateral Raise,Machine
2154,Ring Tricep Extensions,Machine
2116,Reverse Pushdown,Machine
2353,Shoulder Press (Smith Machine),Machine
734,Decline Bench Press (Smith Machine),Machine
195,Backwards Sled Drag,Machine
2331,Seated low pulley wrist curl,Machine
1632,Machine Pull Down,Machine
2745,Swiss Ball Leg Curl,Machine
775,Diagonal Supinated Lat Pulldown,Machine
1353,Kelso Shrug (cable),Machine
503,Cable Tricep Pushdown (12-15),Machine
1922,Preacher Curl Machine,Machine
1556,Low-To-High Cable Fly,Machine
1156,High Feet Leg Press,Machine
504,Cable Triceps Kickback,Machine
1548,Low Chest Fly (Cable),Machine
1253,Incline Cable Press,Machine
366,Bicep Curl (TRX),Machine
1257,Incline Chest Press (Machine),Machine
1252,Incline Cable Flys,Machine
2573,Smith Unilateral Incline,Machine
1256,Incline Chest Fly Machine,Machine
2398,Single Arm Chest Press (Machine),Machine
1992,RDL (Smith Machine),Machine
2959,Wide Assisted Push-Ups,Machine
1625,Machine Hip Thrust,Machine
1399,Kneeling Single-Arm Diagonal Pulldown,Machine
2961,Wide Grip Cable Curls,Machine
1250,Incline Cable Curl,Machine
171,Armpulldown,Machine
1635,Mag Grip Lat Pulldown,Machine
2547,Sled Trekken Naar Achter Explosief,Machine
2026,Rear Delt Fly (Cable),Machine
2261,Seated Cable Row,Machine
1780,Overhead Press (Machine),Machine
1089,Hammer Machine Low Row,Machine
2558,"Smith Machine Assisted SLDL (12,10,8,6,4)",Machine
2971,Wide Grip Seated Row (Cable),Machine
1469,Lateral Raise (Cable),Machine
1212,Hip Thrust Machine,Machine
583,Chest Supported Machine Row Stack Loaded,Machine
1744,One Arm Overhead Extension (Cable),Machine
1591,Lying Leg Curl,Machine
2894,V-Bar Pulldown,Machine
2354,Shoulder Press Smith Machine,Machine
470,Cable Flexion Row,Machine
2536,Sled Drag,Machine
2644,Standing Cross Body Cable Lateral Raise,Machine
2973,Wide MAG Pulldowns,Machine
2892,V-Bar Lat Pulldown,Machine
373,Bicep Down Machine,Machine
2490,Single arm tricep extension,Machine
1606,MAG Narrow Supine Cable Row,Machine
51,1-Arm 45 Degrees Cable Rear Delt Flye,Machine
593,Chest Supported Row (Smith Machine),Machine
463,Cable Chest Press,Machine
2073,Reverse Curl Cable,Machine
599,Chest Supported T-Bar Row,Machine
1428,Lat Pulldown,Machine
2269,Seated Dip (Machine),Machine
929,Flat Assisted Bench Press,Machine
1438,Lat Pulldown Machine,Machine
2312,Seated Row (Cable),Machine
2250,Seated Abductor Machine (15-20),Machine
3049,machine preacher curl,Machine
2366,Shrug Smith,Machine
478,Cable Lateral Raise (Lengthened-Mid Position),Machine
2537,Sled Drag Sideways,Machine
2259,Seated Cable Crunch,Machine
2960,Wide Grip Assisted Pull Up,Machine
1717,Neutral-Grip Pulldowns,Machine
1420,Lat Machine,Machine
1444,Lat-Focused Cable Row,Machine
260,Banded Tricep Pushdown,Machine
510,Cable Woodchoppers,Machine
2707,Straight-Arm Pushdown,Machine
2113,Reverse Pec Deck,Machine
792,Donkey Machine Calf Raise,Machine
1035,Glute Drive (Machine),Machine
2456,Single Leg Extension,Machine
2571,Smith Row,Machine
487,Cable Pushdown,Machine
1681,Monastery Tricep Extension,Machine
2425,Single Arm Pushdown (Cable),Machine
557,Chest Fly (Cable),Machine
502,Cable Tricep Push Away,Machine
2605,Split Squat (Smith Machine),Machine
1102,Hamstring Curl (TRX),Machine
1276,Incline Fly (Cable),Machine
1088,Hammer Curls - Cable And Rope,Machine
116,Ab Machine,Machine
807,Dual Cable Seated Bicep Curl,Machine
528,Calf Raise (Leg Press),Machine
2565,Smith Machine Row,Machine
482,Cable Overhead Extension,Machine
2262,Seated Cable Row (One Arm),Machine
2893,V-Bar Lat Pulldowns,Machine
496,Cable Shrugs,Machine
1623,Machine Crunch,Machine
491,Cable Reverse Flye,Machine
2649,Standing Leg Curl,Machine
2740,Supinated Chest Supported Row (Machine),Machine
2729,Sumo Squat Belt Squat,Machine
1537,Long Rope Tricep Extension,Machine
2006,RP Machine Curls,Machine
529,Calf Raise (Machine),Machine
1595,Lying Pullover (Cable),Machine
2374,Side Crunch (Cable),Machine
633,Close Grip Incline Bench Press (Smith Machine),Machine
2545,Sled Push/Pull,Machine
1689,Narrow Grip Pulldowns,Machine
2264,Seated Calf Raise (Machine),Machine
472,Cable Forearm Shit,Machine
1629,Machine Low Row,Machine
29,(LEGS) 45 Degree Leg Press,Machine
508,Cable Wood Choppers,Machine
475,Cable Incline Fly,Machine
2099,Reverse Hack Squat,Machine
2992,Wrist Cable Supination,Machine
11,(BACK) Rope Cable Pullover,Machine
671,Cross Body SA Pulldown,Machine
499,Cable Stretch Drag Curls,Machine
2555,Smith Good Morning,Machine
483,Cable Paused Shrug-In,Machine
1507,Leg Press,Machine
148,Alternating Cable Curls,Machine
334,Bench Press (Smith Machine),Machine
1072,Hack Squat Inverted,Machine
1421,Lat Machine Pull Down - Close Grip,Machine
2655,"Standing Overhead Press (Smith Machine, Push Press)",Machine
1299,Incline Tricep Extention (Cable),Machine
2295,Seated Leg Curl Eccentrics,Machine
2173,Romanian Deadlift (Smith Machine),Machine
356,Bent Over Row (Smith Machine),Machine
1432,Lat Pulldown (Kneeling),Machine
560,Chest Fly Press (Machine),Machine
2119,Reverse Sled Pull,Machine
509,Cable Woodchopper,Machine
2870,Unilateral Leg Extension,Machine
1429,Lat Pulldown (2-Grip),Machine
2889,Upright Row (Cable),Machine
2643,Standing Close Cable Press,Machine
2435,Single Arm Tricep Extension (Cable),Machine
1502,Leg Extension (Single Leg),Machine
498,Cable Step Up,Machine
1172,High To Low Cable Flyes,Machine
2541,Sled Pull/Push,Machine
28,(LATS) Leverage Pulldown,Machine
639,Close Grip Underhand Lat Pulldown (chin Pulldown),Machine
649,Concentrated Tricep Cable Overhead,Machine
2438,Single Cable Lateral Shoulder Push/Raise (Lift Via Elbow),Machine
565,Chest Press (Machine),Machine
420,Bottom-ROM Paused Squats (Smith),Machine
1924,Preacher Curls (Machine),Machine
1554,Low To High Incline Cable Fly,Machine
2574,Smith Unilateral Machine,Machine
897,Eugene Forearm Extensions (Cable),Machine
1794,Overhead Tricep Extension (Kettlebell),Machine
1740,"One Arm Cable Lateral Raise, Lean In, Cable Behind Back",Machine
506,Cable Unilateral Tricep Pushdowns,Machine
2005,RP Lying Leg Curl (Prime),Machine
2773,Tempo Seated Leg Curl 3 IN 2 HOLD 3 OUT,Machine
1933,Prime Leg Extension,Machine
1791,Overhead Tricep Extension (Cable),Machine
2861,Underhand Lat Pulldown,Machine
500,Cable Tib Raises,Machine
1546,Low Cable Fly,Machine
179,Assisted Mountain Climbers,Machine
1298,Incline Tricep Extension (Dumbbell),Machine
678,Crossed Overhead Triceps Extension (Cable),Machine
6,(BACK) Cable Pullover,Machine
2799,Top To Bottom Cable Flyes,Machine
2424,Single Arm Pushdown,Machine
480,Cable Oblique Twist,Machine
1495,Leg Curl Machine (Not Lying),Machine
523,Calf Press (Leg Press Machine),Machine
246,Banded Hack Squat,Machine
2871,Unilateral Low Cable Fly,Machine
1442,Lat Pullover Machine,Machine
524,Calf Press On Hack Squat,Machine
2287,Seated Hamstring Curl (Machine),Machine
2993,Wrist Curl (Cable),Machine
111,AD Press (Smith Machine),Machine
2474,Single Leg Resistance Band Leg Extension,Machine
489,Cable Rear Delt Flys (POSTERIOR DELT; Mid/Lengthened Position),Machine
903,External Rotations (Cable),Machine
2528,Skull Crusher (Smith),Machine
1999,RP HS Underhand Pulldowns,Machine
638,Close Grip Underhand Lat Pulldown,Machine
904,Ez Bar Cable Curl,Machine
811,Dual-Rope Pushdowns,Machine
1667,Medium MAG Pulldowns,Machine
1741,One Arm Lateral Raise (Cable),Machine
533,Calf Raise Smith Machine,Machine
2426,Single Arm Rear Delt Cable Fly,Machine
1137,Heel Elevated Leg Press,Machine
2826,Tricep Extension Pulldowns Band,Machine
2403,Single Arm High Row (Cable),Machine
1209,Hip Thrust (Smith Machine),Machine
735,Decline Cable Fly,Machine
459,Cable Abductor (Outside) Riase (Cable),Machine
1763,Overhead Cable Bicep Curl,Machine
532,Calf Raise Machine,Machine
2542,Sled Push,Machine
2067,Reverse Bicep Curl (cable)!,Machine
2845,Triceps Kickback (cable),Machine
1070,Hack Squat (Smith Machine),Machine
495,Cable Rotational Twists,Machine
2795,Toe Press Leg Press,Machine
1547,Low Cable Incline Chest Fly,Machine
1422,Lat Prayer,Machine
2693,Straight Arm Pulldown,Machine
1488,Lean-Back Lat Pulldown,Machine
2640,Standing Cable Row,Machine
2651,Standing Low Cable Chest Press,Machine
1031,Glute Bridge Smith,Machine
688,Cuff Lateral Raise (Cable),Machine
2920,Wall Assisted Handstand Pushup,Machine
1028,Glute Bridge (Machine),Machine
484,Cable Preacher Curls,Machine
205,Band Assisted Lunge Jumps,Machine
1739,One Arm Cable Curl,Machine
1618,Machine Bench Press,Machine
2127,Reverse-Grip Pulldowns,Machine
669,Cross Body Lat Pulldown (Single Arm),Machine
1802,Palms Facing Up - D Handle Tricep Pushdown,Machine
1423,Lat Prayer (Straight-Bar),Machine
1441,Lat Pullover Cable,Machine
1496,Leg Curl with Band,Machine
2294,Seated Leg Curl (Cable),Machine
485,Cable Pronations,Machine
2461,Single Leg Hip Thrust (Smith Machine),Machine
2293,Seated Leg Curl,Machine
367,Bicep Curl Cable Seated,Machine
626,Close Grip Bench Press (Smith Machine),Machine
320,Belt Squat,Machine
2297,Seated Leg Extension (Machine),Machine
1434,Lat Pulldown (Med - Neutral Grip),Machine
2288,Seated High Cable Row (Upper Back & Traps),Machine
2021,Rear Delt 45 Degrees Cable Flye,Machine
781,Dip (Assisted),Machine
574,Chest Supported Cable Row,Machine
1617,Machine Bench,Machine
2557,Smith Machine Anterior Delt Press,Machine
3037,abductor chair,Machine
2550,Slider Leg Curl,Machine
2177,Rope Cable Pullovers,Machine
2260,Seated Cable Overhead Bicep Curl,Machine
41,(SHOULDERS) Seated Smith Machine Shoulder Press,Machine
2560,Smith Machine Calf Raise,Machine
1176,High-to-low Cable Chest Flies,Machine
1389,Kneeling Lat Pulldown,Machine
1602,Lying Tricep Extension (Barbell),Machine
439,Bulgarian Split Squat (Smith Machine),Machine
2069,Reverse Cable Fly,Machine
2129,Rhomboid Pulldown,Machine
460,Cable Adductor (Inside) Raise (Cable),Machine
2007,RP Machine Dips,Machine
2688,Straight Arm Cable Pulldown,Machine
2757,TRX High Feet Pushup,Machine
2417,Single Arm Pec Deck,Machine
2095,Reverse Grip Pushdown,Machine
1580,Lying Cable Tricep Extension,Machine
1690,Narrow Neutral Pulldown,Machine
2762,TRX T,Machine
1961,Pulley,Machine
1036,Glute Drive/Hip Thrust Machine,Machine
1593,Lying Overhead Tricep Extension (barbell),Machine
465,Cable Cross Tricep Pushdown,Machine
511,Cable Wrist Curl,Machine
157,Alternating Sled Drag For Time,Machine
466,Cable Cross-Body Lat Pull-Arounds,Machine
1058,Good morning (Smith),Machine
521,Calf Extension Machine,Machine
1474,Lateral Raise Machine Standing,Machine
2569,Smith Machine Upright Rows,Machine
1789,Overhead Tricep Extension,Machine
2899,V-squat,Machine
1611,MTS Low Row Machine,Machine
2361,Shrug (Cable),Machine
134,Abs Crunch In High Cable,Machine
1553,Low To High Cable Fly,Machine
2022,Rear Delt Cable,Machine
1508,Leg Press (45 Degrees),Machine
263,Bar Assisted Pogo Hops,Machine
434,Bulgarian Smith Squat,Machine
132,Abs Crunch (Machine),Machine
2822,Tricep Extension (Cable),Machine
1620,Machine Chest Press (Flat),Machine
315,Behind-The-Neck Press (Smith Machine),Machine
1174,High-Low Cable Press,Machine
653,Converging Machine Press (Anterior Delt),Machine
2543,Sled Push And Pull,Machine
851,Dumbell NEWS Leg Extension,Machine
530,Calf Raise (Smith Machine),Machine
1042,Glute-Biased Leg Press,Machine
131,Abs Crunch (Cable),Machine
1578,Lying Cable Curl,Machine
1579,Lying Cable Row,Machine
2535,Sled,Machine
357,Bent Over Row (cable),Machine
1633,Machine Pull-down,Machine
2501,Single-arm Triceps Kickback (Cable),Machine
514,Cable Y Raise,Machine
481,Cable Overhead Curl,Machine
1056,Good Morning (Hack Machine),Machine
33,(LEGS) Leg Seated Leg Extension,Machine
1923,Preacher Curl(Machine),Machine
2567,Smith Machine Shrugs,Machine
1162,High Incline Smith Press,Machine
2838,Tricep Pushdown (Straight Bar),Machine
462,Cable Axe Chop,Machine
1083,Hammer Curl (Cable),Machine
2451,Single Leg Calf Raise Machine,Machine
1503,Leg Extension Single Leg,Machine
147,Alternating Cable Crossover (High To Low),Machine
2495,Single-Leg Leg Extension,Machine
492,Cable Romanian Deadlift,Machine
1497,Leg Extension,Machine
1153,High Cable Fly,Machine
2549,Sledgehammer,Machine
207,Band Assisted Squat Jumps,Machine
305,Behind The Back Lateral Raise (Cable),Machine
37,(SHOULDERS) Low Cable Crossover,Machine
2103,Reverse Leg Extension,Machine
257,Banded Smith Machine Glute Bridges,Machine
469,Cable Crunch,Machine
2687,Straigh bar - Cable pull down,Machine
227,Band Tricep Pushdown,Machine
2816,Tricep Cable Kickback,Machine
139,Adductor Dynamic Plank,Machine
206,Band Assisted Pogo Jumps,Machine
1624,Machine Flat Press,Machine
2078,Reverse Fly (Cable),Machine
2759,TRX Row,Machine
2530,Skull Crushers (Smith Machine),Machine
2085,Reverse Grip Bench Press (Smith Machine),Machine
2726,Sumo Leg Press,Machine
2897,V-Stance Leg Press,Machine
2548,Sled Walks,Machine
910,Face Away Cable Curl,Machine
2298,Seated Leg curl,Machine
1324,JM Press (Smith Machine),Machine
505,Cable Twists,Machine
683,Crunch Machine Weighted,Machine
1210,Hip Thrust (machine),Machine
473,Cable Hip Abduction,Machine
